"Country","Wikidata","Commodity","CommodityType","Year","ApparentUse","Production"
"Spain","","WINE (PDO Wines|Still wines bottled)","SPECIALISED CROPS","2008","",""
"Spain","","WINE (PDO Wines|Still wines bottled)","SPECIALISED CROPS","2009","",""
"Spain","","WINE (PDO Wines|Still wines bottled)","SPECIALISED CROPS","2010","",""
"Spain","","WINE (PDO Wines|Still wines bottled)","SPECIALISED CROPS","2011","",""
"Spain","","WINE (PDO Wines|Still wines bottled)","SPECIALISED CROPS","2012","",""
"Spain","","WINE (PDO Wines|Still wines bottled)","SPECIALISED CROPS","2013","",""
"Spain","","WINE (PDO Wines|Still wines bottled)","SPECIALISED CROPS","2014","",""
"Spain","","WINE (PDO Wines|Still wines bottled)","SPECIALISED CROPS","2015","",""
"Spain","","WINE (PDO Wines|Still wines bottled)","SPECIALISED CROPS","2016","",""
"Spain","","WINE (PDO Wines|Still wines bottled)","SPECIALISED CROPS","2017","",""
"Spain","","WINE (PDO Wines|Still wines bottled)","SPECIALISED CROPS","2018","",""
"Spain","","WINE (PDO Wines|Still wines bottled)","SPECIALISED CROPS","2019","",""
"Spain","","WINE (PDO Wines|Still wines bottled)","SPECIALISED CROPS","2020","",""
"Spain","","WINE (PGI Wines|Sparkling wines)","SPECIALISED CROPS","2002","",""
"Spain","","WINE (PGI Wines|Sparkling wines)","SPECIALISED CROPS","2003","",""
"Spain","","WINE (PGI Wines|Sparkling wines)","SPECIALISED CROPS","2004","",""
"Spain","","WINE (PGI Wines|Sparkling wines)","SPECIALISED CROPS","2005","",""
"Spain","","WINE (PGI Wines|Sparkling wines)","SPECIALISED CROPS","2006","",""
"Spain","","WINE (PGI Wines|Sparkling wines)","SPECIALISED CROPS","2007","",""
"Spain","","WINE (PGI Wines|Sparkling wines)","SPECIALISED CROPS","2008","",""
"Spain","","WINE (PGI Wines|Sparkling wines)","SPECIALISED CROPS","2009","",""
"Spain","","WINE (PGI Wines|Sparkling wines)","SPECIALISED CROPS","2010","",""
"Spain","","WINE (PGI Wines|Sparkling wines)","SPECIALISED CROPS","2011","",""
"Spain","","WINE (PGI Wines|Sparkling wines)","SPECIALISED CROPS","2012","",""
"Spain","","WINE (PGI Wines|Sparkling wines)","SPECIALISED CROPS","2013","",""
"Spain","","WINE (PGI Wines|Sparkling wines)","SPECIALISED CROPS","2014","",""
"Spain","","WINE (PGI Wines|Sparkling wines)","SPECIALISED CROPS","2015","",""
"Spain","","WINE (PGI Wines|Sparkling wines)","SPECIALISED CROPS","2016","",""
"Spain","","WINE (PGI Wines|Sparkling wines)","SPECIALISED CROPS","2017","",""
"Spain","","WINE (PGI Wines|Sparkling wines)","SPECIALISED CROPS","2018","",""
"Spain","","WINE (PGI Wines|Sparkling wines)","SPECIALISED CROPS","2019","",""
"Spain","","WINE (PGI Wines|Sparkling wines)","SPECIALISED CROPS","2020","",""
"Spain","","WINE (PGI Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2002","",""
"Spain","","WINE (PGI Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2003","",""
"Spain","","WINE (PGI Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2004","",""
"Spain","","WINE (PGI Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2005","",""
"Spain","","WINE (PGI Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2006","",""
"Spain","","WINE (PGI Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2007","",""
"Spain","","WINE (PGI Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2008","",""
"Spain","","WINE (PGI Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2009","",""
"Spain","","WINE (PGI Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2010","",""
"Spain","","WINE (PGI Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2011","",""
"Spain","","WINE (PGI Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2012","",""
"Spain","","WINE (PGI Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2013","",""
"Spain","","WINE (PGI Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2014","",""
"Spain","","WINE (PGI Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2015","",""
"Spain","","WINE (PGI Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2016","",""
"Spain","","WINE (PGI Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2017","",""
"Spain","","WINE (PGI Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2018","",""
"Spain","","WINE (PGI Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2019","",""
"Spain","","WINE (PGI Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2020","",""
"Spain","","WINE (PGI Wines|Still wines Bulk)","SPECIALISED CROPS","2002","",""
"Spain","","WINE (PGI Wines|Still wines Bulk)","SPECIALISED CROPS","2003","",""
"Spain","","WINE (PGI Wines|Still wines Bulk)","SPECIALISED CROPS","2004","",""
"Spain","","WINE (PGI Wines|Still wines Bulk)","SPECIALISED CROPS","2005","",""
"Spain","","WINE (PGI Wines|Still wines Bulk)","SPECIALISED CROPS","2006","",""
"Spain","","WINE (PGI Wines|Still wines Bulk)","SPECIALISED CROPS","2007","",""
"Spain","","WINE (PGI Wines|Still wines Bulk)","SPECIALISED CROPS","2008","",""
"Spain","","WINE (PGI Wines|Still wines Bulk)","SPECIALISED CROPS","2009","",""
"Spain","","WINE (PGI Wines|Still wines Bulk)","SPECIALISED CROPS","2010","",""
"Spain","","WINE (PGI Wines|Still wines Bulk)","SPECIALISED CROPS","2011","",""
"Spain","","WINE (PGI Wines|Still wines Bulk)","SPECIALISED CROPS","2012","",""
"Spain","","WINE (PGI Wines|Still wines Bulk)","SPECIALISED CROPS","2013","",""
"Spain","","WINE (PGI Wines|Still wines Bulk)","SPECIALISED CROPS","2014","",""
"Spain","","WINE (PGI Wines|Still wines Bulk)","SPECIALISED CROPS","2015","",""
"Spain","","WINE (PGI Wines|Still wines Bulk)","SPECIALISED CROPS","2016","",""
"Spain","","WINE (PGI Wines|Still wines Bulk)","SPECIALISED CROPS","2017","",""
"Spain","","WINE (PGI Wines|Still wines Bulk)","SPECIALISED CROPS","2018","",""
"Spain","","WINE (PGI Wines|Still wines Bulk)","SPECIALISED CROPS","2019","",""
"Spain","","WINE (PGI Wines|Still wines Bulk)","SPECIALISED CROPS","2020","",""
"Spain","","WINE (PGI Wines|Still wines bottled)","SPECIALISED CROPS","2002","",""
"Spain","","WINE (PGI Wines|Still wines bottled)","SPECIALISED CROPS","2003","",""
"Spain","","WINE (PGI Wines|Still wines bottled)","SPECIALISED CROPS","2004","",""
"Spain","","WINE (PGI Wines|Still wines bottled)","SPECIALISED CROPS","2005","",""
"Spain","","WINE (PGI Wines|Still wines bottled)","SPECIALISED CROPS","2006","",""
"Spain","","WINE (PGI Wines|Still wines bottled)","SPECIALISED CROPS","2007","",""
"Spain","","WINE (PGI Wines|Still wines bottled)","SPECIALISED CROPS","2008","",""
"Spain","","WINE (PGI Wines|Still wines bottled)","SPECIALISED CROPS","2009","",""
"Spain","","WINE (PGI Wines|Still wines bottled)","SPECIALISED CROPS","2010","",""
"Spain","","WINE (PGI Wines|Still wines bottled)","SPECIALISED CROPS","2011","",""
"Spain","","WINE (PGI Wines|Still wines bottled)","SPECIALISED CROPS","2012","",""
"Spain","","WINE (PGI Wines|Still wines bottled)","SPECIALISED CROPS","2013","",""
"Spain","","WINE (PGI Wines|Still wines bottled)","SPECIALISED CROPS","2014","",""
"Spain","","WINE (PGI Wines|Still wines bottled)","SPECIALISED CROPS","2015","",""
"Spain","","WINE (PGI Wines|Still wines bottled)","SPECIALISED CROPS","2016","",""
"Spain","","WINE (PGI Wines|Still wines bottled)","SPECIALISED CROPS","2017","",""
"Spain","","WINE (PGI Wines|Still wines bottled)","SPECIALISED CROPS","2018","",""
"Spain","","WINE (PGI Wines|Still wines bottled)","SPECIALISED CROPS","2019","",""
"Spain","","WINE (PGI Wines|Still wines bottled)","SPECIALISED CROPS","2020","",""
"Spain","","WINE (Varietal Wines|Sparkling wines)","SPECIALISED CROPS","2002","",""
"Spain","","WINE (Varietal Wines|Sparkling wines)","SPECIALISED CROPS","2003","",""
"Spain","","WINE (Varietal Wines|Sparkling wines)","SPECIALISED CROPS","2004","",""
"Spain","","WINE (Varietal Wines|Sparkling wines)","SPECIALISED CROPS","2005","",""
"Spain","","WINE (Varietal Wines|Sparkling wines)","SPECIALISED CROPS","2006","",""
"Spain","","WINE (Varietal Wines|Sparkling wines)","SPECIALISED CROPS","2007","",""
"Spain","","WINE (Varietal Wines|Sparkling wines)","SPECIALISED CROPS","2008","",""
"Spain","","WINE (Varietal Wines|Sparkling wines)","SPECIALISED CROPS","2009","",""
"Spain","","WINE (Varietal Wines|Sparkling wines)","SPECIALISED CROPS","2010","",""
"Spain","","WINE (Varietal Wines|Sparkling wines)","SPECIALISED CROPS","2011","",""
"Spain","","WINE (Varietal Wines|Sparkling wines)","SPECIALISED CROPS","2012","",""
"Spain","","WINE (Varietal Wines|Sparkling wines)","SPECIALISED CROPS","2013","",""
"Spain","","WINE (Varietal Wines|Sparkling wines)","SPECIALISED CROPS","2014","",""
"Spain","","WINE (Varietal Wines|Sparkling wines)","SPECIALISED CROPS","2015","",""
"Spain","","WINE (Varietal Wines|Sparkling wines)","SPECIALISED CROPS","2016","",""
"Spain","","WINE (Varietal Wines|Sparkling wines)","SPECIALISED CROPS","2017","",""
"Spain","","WINE (Varietal Wines|Sparkling wines)","SPECIALISED CROPS","2018","",""
"Spain","","WINE (Varietal Wines|Sparkling wines)","SPECIALISED CROPS","2019","",""
"Spain","","WINE (Varietal Wines|Sparkling wines)","SPECIALISED CROPS","2020","",""
"Spain","","WINE (Varietal Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2002","",""
"Spain","","WINE (Varietal Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2003","",""
"Spain","","WINE (Varietal Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2004","",""
"Spain","","WINE (Varietal Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2005","",""
"Spain","","WINE (Varietal Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2006","",""
"Spain","","WINE (Varietal Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2007","",""
"Spain","","WINE (Varietal Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2008","",""
"Spain","","WINE (Varietal Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2009","",""
"Spain","","WINE (Varietal Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2010","",""
"Spain","","WINE (Varietal Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2011","",""
"Spain","","WINE (Varietal Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2012","",""
"Spain","","WINE (Varietal Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2013","",""
"Spain","","WINE (Varietal Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2014","",""
"Spain","","WINE (Varietal Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2015","",""
"Spain","","WINE (Varietal Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2016","",""
"Spain","","WINE (Varietal Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2017","",""
"Spain","","WINE (Varietal Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2018","",""
"Spain","","WINE (Varietal Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2019","",""
"Spain","","WINE (Varietal Wines|Still wines Bag-in-Box)","SPECIALISED CROPS","2020","",""
"Spain","","WINE (Varietal Wines|Still wines Bulk)","SPECIALISED CROPS","2002","",""
"Spain","","WINE (Varietal Wines|Still wines Bulk)","SPECIALISED CROPS","2003","",""
"Spain","","WINE (Varietal Wines|Still wines Bulk)","SPECIALISED CROPS","2004","",""
"Spain","","WINE (Varietal Wines|Still wines Bulk)","SPECIALISED CROPS","2005","",""
"Spain","","WINE (Varietal Wines|Still wines Bulk)","SPECIALISED CROPS","2006","",""
"Spain","","WINE (Varietal Wines|Still wines Bulk)","SPECIALISED CROPS","2007","",""
"Spain","","WINE (Varietal Wines|Still wines Bulk)","SPECIALISED CROPS","2008","",""
"Spain","","WINE (Varietal Wines|Still wines Bulk)","SPECIALISED CROPS","2009","",""
"Spain","","WINE (Varietal Wines|Still wines Bulk)","SPECIALISED CROPS","2010","",""
"Spain","","WINE (Varietal Wines|Still wines Bulk)","SPECIALISED CROPS","2011","",""
"Spain","","WINE (Varietal Wines|Still wines Bulk)","SPECIALISED CROPS","2012","",""
"Spain","","WINE (Varietal Wines|Still wines Bulk)","SPECIALISED CROPS","2013","",""
"Spain","","WINE (Varietal Wines|Still wines Bulk)","SPECIALISED CROPS","2014","",""
"Spain","","WINE (Varietal Wines|Still wines Bulk)","SPECIALISED CROPS","2015","",""
"Spain","","WINE (Varietal Wines|Still wines Bulk)","SPECIALISED CROPS","2016","",""
"Spain","","WINE (Varietal Wines|Still wines Bulk)","SPECIALISED CROPS","2017","",""
"Spain","","WINE (Varietal Wines|Still wines Bulk)","SPECIALISED CROPS","2018","",""
"Spain","","WINE (Varietal Wines|Still wines Bulk)","SPECIALISED CROPS","2019","",""
"Spain","","WINE (Varietal Wines|Still wines Bulk)","SPECIALISED CROPS","2020","",""
"Spain","","WINE (Varietal Wines|Still wines bottled)","SPECIALISED CROPS","2002","",""
"Spain","","WINE (Varietal Wines|Still wines bottled)","SPECIALISED CROPS","2003","",""
"Spain","","WINE (Varietal Wines|Still wines bottled)","SPECIALISED CROPS","2004","",""
"Spain","","WINE (Varietal Wines|Still wines bottled)","SPECIALISED CROPS","2005","",""
"Spain","","WINE (Varietal Wines|Still wines bottled)","SPECIALISED CROPS","2006","",""
"Spain","","WINE (Varietal Wines|Still wines bottled)","SPECIALISED CROPS","2007","",""
"Spain","","WINE (Varietal Wines|Still wines bottled)","SPECIALISED CROPS","2008","",""
"Spain","","WINE (Varietal Wines|Still wines bottled)","SPECIALISED CROPS","2009","",""
"Spain","","WINE (Varietal Wines|Still wines bottled)","SPECIALISED CROPS","2010","",""
"Spain","","WINE (Varietal Wines|Still wines bottled)","SPECIALISED CROPS","2011","",""
"Spain","","WINE (Varietal Wines|Still wines bottled)","SPECIALISED CROPS","2012","",""
"Spain","","WINE (Varietal Wines|Still wines bottled)","SPECIALISED CROPS","2013","",""
"Spain","","WINE (Varietal Wines|Still wines bottled)","SPECIALISED CROPS","2014","",""
"Spain","","WINE (Varietal Wines|Still wines bottled)","SPECIALISED CROPS","2015","",""
"Spain","","WINE (Varietal Wines|Still wines bottled)","SPECIALISED CROPS","2016","",""
"Spain","","WINE (Varietal Wines|Still wines bottled)","SPECIALISED CROPS","2017","",""
"Spain","","WINE (Varietal Wines|Still wines bottled)","SPECIALISED CROPS","2018","",""
"Spain","","WINE (Varietal Wines|Still wines bottled)","SPECIALISED CROPS","2019","",""
"Spain","","WINE (Varietal Wines|Still wines bottled)","SPECIALISED CROPS","2020","",""
"Spain","","WINE (Wine Must|Other Wine)","SPECIALISED CROPS","2002","",""
"Spain","","WINE (Wine Must|Other Wine)","SPECIALISED CROPS","2003","",""
"Spain","","WINE (Wine Must|Other Wine)","SPECIALISED CROPS","2004","",""
"Spain","","WINE (Wine Must|Other Wine)","SPECIALISED CROPS","2005","",""
"Spain","","WINE (Wine Must|Other Wine)","SPECIALISED CROPS","2006","",""
"Spain","","WINE (Wine Must|Other Wine)","SPECIALISED CROPS","2007","",""
"Spain","","WINE (Wine Must|Other Wine)","SPECIALISED CROPS","2008","",""
"Spain","","WINE (Wine Must|Other Wine)","SPECIALISED CROPS","2009","",""
"Spain","","WINE (Wine Must|Other Wine)","SPECIALISED CROPS","2010","",""
"Spain","","WINE (Wine Must|Other Wine)","SPECIALISED CROPS","2011","",""
"Spain","","WINE (Wine Must|Other Wine)","SPECIALISED CROPS","2012","",""
"Spain","","WINE (Wine Must|Other Wine)","SPECIALISED CROPS","2013","",""
"Spain","","WINE (Wine Must|Other Wine)","SPECIALISED CROPS","2014","",""
"Spain","","WINE (Wine Must|Other Wine)","SPECIALISED CROPS","2015","",""
"Spain","","WINE (Wine Must|Other Wine)","SPECIALISED CROPS","2016","",""
"Spain","","WINE (Wine Must|Other Wine)","SPECIALISED CROPS","2017","",""
"Spain","","WINE (Wine Must|Other Wine)","SPECIALISED CROPS","2018","",""
"Spain","","WINE (Wine Must|Other Wine)","SPECIALISED CROPS","2019","",""
"Spain","","WINE (Wine Must|Other Wine)","SPECIALISED CROPS","2020","",""
"Sweden","http://wikidata.org/entity/Q34","ACIDIFIED MILK","DAIRY","2002","293.09467","268.32"
"Sweden","http://wikidata.org/entity/Q34","ACIDIFIED MILK","DAIRY","2003","293.734617","265.61"
"Sweden","http://wikidata.org/entity/Q34","ACIDIFIED MILK","DAIRY","2004","291.08414000000005","263.06"
"Sweden","http://wikidata.org/entity/Q34","ACIDIFIED MILK","DAIRY","2005","297.97099999999995","265.15"
"Sweden","http://wikidata.org/entity/Q34","ACIDIFIED MILK","DAIRY","2006","308.8249","267.39"
"Sweden","http://wikidata.org/entity/Q34","ACIDIFIED MILK","DAIRY","2007","309.17476","265.62"
"Sweden","http://wikidata.org/entity/Q34","ACIDIFIED MILK","DAIRY","2008","315.0577","265.63"
"Sweden","http://wikidata.org/entity/Q34","ACIDIFIED MILK","DAIRY","2009","320.5498","267.43"
"Sweden","http://wikidata.org/entity/Q34","ACIDIFIED MILK","DAIRY","2010","317.957415","263.24"
"Sweden","http://wikidata.org/entity/Q34","ACIDIFIED MILK","DAIRY","2011","327.146769","262.57"
"Sweden","http://wikidata.org/entity/Q34","ACIDIFIED MILK","DAIRY","2012","329.01151799999997","254.45999999999998"
"Sweden","http://wikidata.org/entity/Q34","ACIDIFIED MILK","DAIRY","2013","320.246048","248.47"
"Sweden","http://wikidata.org/entity/Q34","ACIDIFIED MILK","DAIRY","2014","314.57790700000004","246.93"
"Sweden","http://wikidata.org/entity/Q34","ACIDIFIED MILK","DAIRY","2015","311.210323","245.68"
"Sweden","http://wikidata.org/entity/Q34","ACIDIFIED MILK","DAIRY","2016","302.392094","242.13"
"Sweden","http://wikidata.org/entity/Q34","ACIDIFIED MILK","DAIRY","2017","281.769331","236.75"
"Sweden","http://wikidata.org/entity/Q34","ACIDIFIED MILK","DAIRY","2018","269.001357","228.74"
"Sweden","http://wikidata.org/entity/Q34","ACIDIFIED MILK","DAIRY","2019","268.40272799999997","223.64"
"Sweden","http://wikidata.org/entity/Q34","ACIDIFIED MILK","DAIRY","2020","282.070024","236"
"Sweden","http://wikidata.org/entity/Q34","ACIDIFIED MILK","DAIRY","2021","",""
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2002","1531.7435910000002","1777.9"
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2003","1133.191437","1546.3"
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2004","1250.2289260000002","1691.9"
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2005","1117.05393","1592.9"
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2006","814.7438719999999","1110.6"
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2007","1090.571858","1439"
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2008","1365.8307989999998","1671.6"
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2009","1344.9366249999998","1680.9"
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2010","756.8563259999999","1232.3"
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2011","1018.6231529999999","1409.1"
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2012","1174.236214","1701.7"
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2013","1365.265911","1940.1"
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2014","981.8219780000001","1574.2"
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2015","1068.767621","1672.3"
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2016","1027.405454","1537.9"
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2017","1059.4603670000001","1635.2"
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2018","879.460924","1094.4"
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2019","1139.187182","1546.5"
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2020","1022.2846519999999","1513.5"
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2021","","1060.6"
"Sweden","http://wikidata.org/entity/Q34","BARLEY","CEREAL","2022","","1571.2940666666668"
"Sweden","http://wikidata.org/entity/Q34","BOVINE","MEAT","2002","",""
"Sweden","http://wikidata.org/entity/Q34","BOVINE","MEAT","2003","",""
"Sweden","http://wikidata.org/entity/Q34","BOVINE","MEAT","2004","",""
"Sweden","http://wikidata.org/entity/Q34","BOVINE","MEAT","2005","",""
"Sweden","http://wikidata.org/entity/Q34","BOVINE","MEAT","2006","",""
"Sweden","http://wikidata.org/entity/Q34","BOVINE","MEAT","2007","",""
"Sweden","http://wikidata.org/entity/Q34","BOVINE","MEAT","2008","",""
"Sweden","http://wikidata.org/entity/Q34","BOVINE","MEAT","2009","",""
"Sweden","http://wikidata.org/entity/Q34","BOVINE","MEAT","2010","",""
"Sweden","http://wikidata.org/entity/Q34","BOVINE","MEAT","2011","",""
"Sweden","http://wikidata.org/entity/Q34","BOVINE","MEAT","2012","",""
"Sweden","http://wikidata.org/entity/Q34","BOVINE","MEAT","2013","",""
"Sweden","http://wikidata.org/entity/Q34","BOVINE","MEAT","2014","",""
"Sweden","http://wikidata.org/entity/Q34","BOVINE","MEAT","2015","",""
"Sweden","http://wikidata.org/entity/Q34","BOVINE","MEAT","2016","",""
"Sweden","http://wikidata.org/entity/Q34","BOVINE","MEAT","2017","",""
"Sweden","http://wikidata.org/entity/Q34","BOVINE","MEAT","2018","",""
"Sweden","http://wikidata.org/entity/Q34","BOVINE","MEAT","2019","",""
"Sweden","http://wikidata.org/entity/Q34","BOVINE","MEAT","2020","",""
"Sweden","http://wikidata.org/entity/Q34","BOVINE","MEAT","2021","",""
"Sweden","http://wikidata.org/entity/Q34","BUTTER (80-90% FAT)","DAIRY","2002","17.929878000000002","28.51"
"Sweden","http://wikidata.org/entity/Q34","BUTTER (80-90% FAT)","DAIRY","2003","16.754662","30.23"
"Sweden","http://wikidata.org/entity/Q34","BUTTER (80-90% FAT)","DAIRY","2004","14.32209","32.15"
"Sweden","http://wikidata.org/entity/Q34","BUTTER (80-90% FAT)","DAIRY","2005","15.900619999999996","26.88"
"Sweden","http://wikidata.org/entity/Q34","BUTTER (80-90% FAT)","DAIRY","2006","8.8205","26.14"
"Sweden","http://wikidata.org/entity/Q34","BUTTER (80-90% FAT)","DAIRY","2007","10.81466","21.35"
"Sweden","http://wikidata.org/entity/Q34","BUTTER (80-90% FAT)","DAIRY","2008","21.656489999999998","21.01"
"Sweden","http://wikidata.org/entity/Q34","BUTTER (80-90% FAT)","DAIRY","2009","25.832150000000002","23.67"
"Sweden","http://wikidata.org/entity/Q34","BUTTER (80-90% FAT)","DAIRY","2010","24.976466900000005","18.6"
"Sweden","http://wikidata.org/entity/Q34","BUTTER (80-90% FAT)","DAIRY","2011","16.8503336","5.94"
"Sweden","http://wikidata.org/entity/Q34","BUTTER (80-90% FAT)","DAIRY","2012","30.382424599999997","17.58"
"Sweden","http://wikidata.org/entity/Q34","BUTTER (80-90% FAT)","DAIRY","2013","23.2083872","17.03"
"Sweden","http://wikidata.org/entity/Q34","BUTTER (80-90% FAT)","DAIRY","2014","24.3813857","16.87"
"Sweden","http://wikidata.org/entity/Q34","BUTTER (80-90% FAT)","DAIRY","2015","25.995684","16.45"
"Sweden","http://wikidata.org/entity/Q34","BUTTER (80-90% FAT)","DAIRY","2016","25.6414959","16.48"
"Sweden","http://wikidata.org/entity/Q34","BUTTER (80-90% FAT)","DAIRY","2017","25.041531000000003","16.29"
"Sweden","http://wikidata.org/entity/Q34","BUTTER (80-90% FAT)","DAIRY","2018","24.209077699999998","15.3"
"Sweden","http://wikidata.org/entity/Q34","BUTTER (80-90% FAT)","DAIRY","2019","26.4365334","16.08"
"Sweden","http://wikidata.org/entity/Q34","BUTTER (80-90% FAT)","DAIRY","2020","27.6293387","16.63"
"Sweden","http://wikidata.org/entity/Q34","BUTTER (80-90% FAT)","DAIRY","2021","",""
"Sweden","http://wikidata.org/entity/Q34","BUTTERMILK","DAIRY","2002","","0.13"
"Sweden","http://wikidata.org/entity/Q34","BUTTERMILK","DAIRY","2003","","0.13"
"Sweden","http://wikidata.org/entity/Q34","BUTTERMILK","DAIRY","2004","","0.03"
"Sweden","http://wikidata.org/entity/Q34","BUTTERMILK","DAIRY","2005","","0"
"Sweden","http://wikidata.org/entity/Q34","BUTTERMILK","DAIRY","2006","","0"
"Sweden","http://wikidata.org/entity/Q34","BUTTERMILK","DAIRY","2007","","0"
"Sweden","http://wikidata.org/entity/Q34","BUTTERMILK","DAIRY","2008","","0"
"Sweden","http://wikidata.org/entity/Q34","BUTTERMILK","DAIRY","2009","","0"
"Sweden","http://wikidata.org/entity/Q34","BUTTERMILK","DAIRY","2010","","0"
"Sweden","http://wikidata.org/entity/Q34","BUTTERMILK","DAIRY","2011","","0"
"Sweden","http://wikidata.org/entity/Q34","BUTTERMILK","DAIRY","2012","","0"
"Sweden","http://wikidata.org/entity/Q34","BUTTERMILK","DAIRY","2013","","0"
"Sweden","http://wikidata.org/entity/Q34","BUTTERMILK","DAIRY","2014","","0"
"Sweden","http://wikidata.org/entity/Q34","BUTTERMILK","DAIRY","2015","","0"
"Sweden","http://wikidata.org/entity/Q34","BUTTERMILK","DAIRY","2016","","0"
"Sweden","http://wikidata.org/entity/Q34","BUTTERMILK","DAIRY","2017","","0"
"Sweden","http://wikidata.org/entity/Q34","BUTTERMILK","DAIRY","2018","","0"
"Sweden","http://wikidata.org/entity/Q34","BUTTERMILK","DAIRY","2019","","0"
"Sweden","http://wikidata.org/entity/Q34","BUTTERMILK","DAIRY","2020","","0"
"Sweden","http://wikidata.org/entity/Q34","BUTTERMILK","DAIRY","2021","",""
"Sweden","http://wikidata.org/entity/Q34","CREAM FOR DIRECT CONSUMPTION","DAIRY","2002","85.315668","92.53"
"Sweden","http://wikidata.org/entity/Q34","CREAM FOR DIRECT CONSUMPTION","DAIRY","2003","85.919369","90.71000000000001"
"Sweden","http://wikidata.org/entity/Q34","CREAM FOR DIRECT CONSUMPTION","DAIRY","2004","88.86390000000002","90.09"
"Sweden","http://wikidata.org/entity/Q34","CREAM FOR DIRECT CONSUMPTION","DAIRY","2005","93.2966","89.19999999999999"
"Sweden","http://wikidata.org/entity/Q34","CREAM FOR DIRECT CONSUMPTION","DAIRY","2006","95.3433","90.41"
"Sweden","http://wikidata.org/entity/Q34","CREAM FOR DIRECT CONSUMPTION","DAIRY","2007","91.7983","94.1"
"Sweden","http://wikidata.org/entity/Q34","CREAM FOR DIRECT CONSUMPTION","DAIRY","2008","100.19260000000001","96.51"
"Sweden","http://wikidata.org/entity/Q34","CREAM FOR DIRECT CONSUMPTION","DAIRY","2009","116.1882","103.93"
"Sweden","http://wikidata.org/entity/Q34","CREAM FOR DIRECT CONSUMPTION","DAIRY","2010","129.949143","109.69"
"Sweden","http://wikidata.org/entity/Q34","CREAM FOR DIRECT CONSUMPTION","DAIRY","2011","136.984516","109.94"
